,bartscore,bertscore,moverscore,human_rating,counting_score
0,-5.425639915466308,0.868434727191925,0.5864345901699123,-0.5852734,-0.4082482904638631
1,-3.630512285232544,0.9196987152099608,0.6298406527853327,-0.69808835,0.0
2,-5.926171207427979,0.8944875597953796,0.6200142604101628,-1.1747469,-0.5570860145311556
3,-4.620998954772949,0.9144895672798156,0.6452090087371868,-1.2244492,0.5570860145311556
4,-4.277460384368896,0.8645731806755066,0.6098721764458073,-0.08120418,0.5570860145311556
5,-3.983272361755371,0.8813813328742981,0.6293536293790877,-0.44986847,-0.5669467095138409
6,-4.36818561553955,0.8980484008789062,0.6104278181691501,0.56471086,-0.4472135954999579
7,-6.168269920349121,0.8559508323669434,0.548847107080092,-0.27971262,0.0
8,-2.0744824409484863,0.9478575587272644,0.6939274369302972,0.08547693,0.0
9,-2.4634006023406982,0.9340388178825378,0.6614004259763833,-0.26635823,-0.5570860145311556
10,-4.365286350250244,0.8717082738876343,0.5893128348208536,-0.26445812,-0.4866642633922876
11,-1.432781720161438,0.9778291583061218,0.9052561324867244,-0.47925848,0.0
12,-5.260222053527832,0.8579462766647339,0.559442997353907,0.38182524,-0.4082482904638631
13,-2.919324445724487,0.9524118304252625,0.7120925383114022,-2.4097435,0.0
14,-3.4139570236206054,0.899303138256073,0.6241745185691956,-0.941962,0.4472135954999579
15,-3.8612831115722654,0.9117189645767212,0.6146786548802593,-1.7410991,0.1643989873053573
16,-5.296348953247071,0.8665332794189453,0.5465603585484242,-0.4454242,-0.4423258684646914
17,-3.910473775863648,0.8890323638916016,0.5887274718246116,-1.0207152,0.0
18,-4.749853610992432,0.8920526504516602,0.6076473279839157,-0.21602714,0.0
19,-3.10300726890564,0.9242925643920898,0.6823172744803625,0.34843123,-0.5669467095138409
20,-3.791933155059815,0.9039228558540344,0.6207054022530974,0.5740956,-0.5570860145311556
21,-2.637150430679321,0.9373117685317992,0.6822759017296229,0.7779119,-0.49319696191607193
22,-3.621967506408692,0.9175789952278136,0.6122575052017185,-0.37765583,0.0
23,-5.162862873077392,0.8655658960342407,0.5933237497279231,0.30682597,-0.5570860145311556
24,-7.066498279571533,0.8251029253005981,0.5359365624018425,-0.73022354,-0.5669467095138409
25,-5.537178325653076,0.8873562812805176,0.5630508576068622,-0.17137513,-0.49319696191607193
26,-5.174500751495361,0.8742507696151733,0.5827330584096655,-0.7738442,0.4423258684646914
27,-5.2091450691223145,0.8885035514831543,0.5837799856355483,0.010555263,0.0
28,-4.166110992431641,0.8972582817077637,0.5878773107763469,0.52428925,0.0
29,-6.107528781890869,0.8926704525947571,0.6114587622142459,0.15523413,-0.49319696191607193
30,-4.443814516067505,0.8957594633102417,0.6107030698461076,-0.6648361,0.0
31,-4.04315447807312,0.8890918493270874,0.6111463236440605,-0.378547,-0.5570860145311556
32,-4.010846471786499,0.8785858154296875,0.6056633491251922,0.45886034,0.5
33,-5.841943168640137,0.8766137361526489,0.5745516454080395,0.09392135,0.0
34,-3.1745680809020995,0.9042915105819702,0.6266609023907451,0.23574698,0.0
35,-3.334854173660278,0.9262388944625854,0.6707422514223021,-0.33841527,0.0
36,-5.539484977722168,0.8613933324813843,0.5622577928390126,-0.25813717,0.4423258684646914
37,-4.8286150932312015,0.8734723925590515,0.5664088998694841,-0.6290308,-0.5669467095138409
38,-5.337184047698974,0.8739312291145325,0.6298090368273992,-0.83979917,-0.4082482904638631
39,-4.866673707962036,0.8862272500991821,0.6012188508184766,-1.0958247,-0.4472135954999579
40,-4.06475796699524,0.88368159532547,0.6406613209258023,-0.93742055,-0.18569533817705186
41,-3.5941861152648924,0.8920531272888184,0.6102371304887152,0.4926523,-0.5570860145311556
42,-4.403777885437012,0.8785754442214966,0.6018618314624694,-0.37328345,-0.5
43,-4.802574348449707,0.8973504900932312,0.6344411466459012,-0.5075098,0.49319696191607193
44,-5.506233215332031,0.8853318095207214,0.5778354514024879,-0.07139317,-0.4082482904638631
45,-5.720499038696289,0.8529043197631836,0.5779396410153165,0.80298346,-0.49319696191607193
46,-4.796685981750488,0.8901711702346802,0.5805904759529404,-0.723695,0.5773502691896258
47,-4.1699971675872805,0.8866680860519409,0.590307574178629,1.0548077,0.0
48,-5.831928253173828,0.9081719517707824,0.6157466653648905,-0.5517078,-0.4423258684646914
49,-4.735131740570068,0.863320529460907,0.5516115003958573,0.6864742,-0.4364357804719848
50,-4.197289705276489,0.883349597454071,0.5945314447426331,0.62292993,-0.4082482904638631
51,-4.474014759063721,0.888279139995575,0.5954667423789137,0.57229805,-0.22941573387056174
52,-3.739329147338867,0.9263499975204468,0.7099611842978286,-0.080434,0.22360679774997896
53,-4.1384721279144285,0.9254701733589172,0.5887532511471402,-0.2259564,0.0
54,-4.814993000030517,0.8687612414360046,0.5551726107575659,-0.22443053,-0.6882472016116853
55,-6.305961322784424,0.8697866201400757,0.588836168057781,-1.1794,0.0
56,-3.76375880241394,0.9238866567611694,0.6408675820783227,-0.9199245,0.49319696191607193
57,-3.2846683502197265,0.8995802998542786,0.6039673842283453,-1.8325578,-0.18569533817705186
58,-2.433667802810669,0.9250708818435668,0.6687063420405748,-0.120664574,0.0
59,-2.155153870582581,0.96575927734375,0.7751987813865675,-0.37143445,-0.4788521306805733
60,-2.8348710536956787,0.9296886324882508,0.6805257018658829,-0.52839047,0.4082482904638631
61,-4.067705059051514,0.93158757686615,0.6462967495659482,-0.36194205,-0.4082482904638631
62,-2.560176467895508,0.92172372341156,0.652667383289693,-0.47135147,-0.4082482904638631
63,-4.521804428100586,0.894038200378418,0.6183517052443401,0.61957526,0.0
64,-4.657510137557983,0.8647918701171875,0.5970841277428545,0.85911685,0.0
65,-3.911294364929199,0.8862870335578918,0.6142530952645526,0.40386796,-0.4082482904638631
66,-5.25769567489624,0.8544103503227234,0.5660563585446099,0.3647719,0.0
67,-4.744856357574463,0.8969823122024536,0.5998265843059164,-0.29434752,0.5570860145311556
68,-4.929639196395874,0.8878411054611206,0.6237989137548435,-1.0957643,0.49319696191607193
69,-4.091479730606079,0.8885679244995117,0.6300085675945624,-1.0933499,0.4423258684646914
70,-3.622599029541016,0.9182127118110656,0.6266667854439991,-0.34291735,-0.49319696191607193
71,-3.1649802207946776,0.9093653559684752,0.631866688347622,-0.7306217,0.0
72,-3.5103668212890624,0.9273650050163268,0.6443902468534828,-0.46298203,0.4866642633922876
73,-4.270541667938232,0.8551702499389648,0.5623732672577995,0.13009484,0.49319696191607193
74,-5.2150803565979,0.8764535784721375,0.6067133954719747,-0.711913,0.0
75,-2.5184967517852783,0.9556878805160522,0.7261145962650946,0.063040726,0.0
76,-4.304579734802246,0.8805809020996094,0.5796069294635058,0.2801662,0.4423258684646914
77,-2.707167720794678,0.9307980537414552,0.6927772157452018,1.4235725,0.0
78,-4.1694530010223385,0.8880330920219421,0.5859286287554157,-0.54988205,-0.5
79,-2.812731504440308,0.91987407207489,0.6504243888075861,-0.55483794,0.0
80,-2.9078691005706787,0.8986977338790894,0.6042979609017188,-0.97683805,0.4866642633922876
81,-4.951632404327393,0.8641505241394043,0.5588790953662119,0.18197206,-0.4472135954999579
82,-4.92104549407959,0.8898661732673645,0.5820858194936157,-0.41067573,0.0
83,-5.251501178741455,0.8761471509933472,0.5769870871655366,0.47968355,0.49319696191607193
84,-5.3984299659729,0.8670641183853149,0.5984147166164928,0.40873086,0.4082482904638631
85,-6.222574996948242,0.8763044476509094,0.5685168526890113,0.08438326,0.0
86,-2.7044567584991457,0.8936578631401062,0.6760259725299596,-0.134839,0.4472135954999579
87,-5.686400604248047,0.8729626536369324,0.5738431479719611,0.13579221,0.0
88,-2.231872820854187,0.9324488639831544,0.6719270625695113,-0.09763526,0.0
89,-3.2120916843414307,0.9077072143554688,0.6058804468582302,0.1346619,0.0
90,-5.317870235443115,0.8587266802787781,0.5738580148104473,-0.04184598,0.4472135954999579
91,-5.31855525970459,0.8942844271659851,0.6320196376352575,-0.43018782,0.4082482904638631
92,-4.750593662261963,0.8252437710762024,0.5553361925065714,0.19532,0.6708203932499369
93,-3.7454030990600575,0.90440833568573,0.6222515784352171,-0.7417023,0.0
94,-6.185427570343018,0.8955941200256348,0.5960527579575698,-1.2346522,0.5570860145311556
95,-2.498677372932434,0.9389426112174988,0.7017890095947903,-1.1138301,0.0
96,-4.62233715057373,0.9025840759277344,0.6257443873273667,-0.17669415,0.3015113445777636
97,-4.49115777015686,0.8740192651748657,0.5875516055396501,-0.63763463,0.4423258684646914
98,-5.9276442527771,0.8355754017829895,0.5430934008958508,-0.3151365,-0.4082482904638631
99,-2.834949779510498,0.9279190897941588,0.659301168987567,-1.18684,0.0
